timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1766647640.463419130,21.45,60.450,1024.000
1766647642.504332316,21.66,60.950,1024.000
1766647644.553258229,21.26,60.790,1024.000
1766647646.592203217,17.34,60.540,1024.000
1766647648.637188565,20.72,60.900,1024.000
1766647650.677776460,23.35,60.810,1024.000
1766647652.716909654,20.89,61.560,1024.000
1766647654.762990827,20.39,61.510,1024.000
1766647656.802692452,20.34,60.730,1024.000
1766647658.854167047,23.23,60.860,1024.000
1766647660.893494899,24.08,61.220,1024.000
1766647662.933627165,21.39,61.190,1024.000
1766647664.973498370,20.65,61.520,1024.000
1766647667.012090937,17.85,61.180,1024.000
1766647669.055833476,22.88,61.120,1024.000
1766647671.096706930,23.70,60.500,1024.000
1766647673.139986887,21.41,60.750,1024.000
1766647675.177301547,20.30,60.860,1024.000
1766647677.219309799,20.79,60.760,1024.000
1766647679.268996498,24.59,60.620,1024.000
1766647681.316979637,21.39,60.820,1024.000
1766647683.360233786,22.55,60.500,1024.000
1766647685.398787111,20.24,60.300,1024.000
1766647687.444625299,20.30,60.480,1024.000
1766647689.482998674,24.21,60.460,1024.000
1766647691.524089559,17.58,59.950,1024.000
1766647693.570655229,20.19,60.230,1024.000
1766647695.608684677,20.02,60.590,1024.000
1766647697.658199953,22.06,61.150,1024.000
1766647699.703333285,24.89,60.450,1024.000
1766647701.749224945,20.64,60.660,1024.000
1766647703.790877179,19.01,61.020,1024.000
1766647705.833499941,20.39,60.510,1024.000
1766647707.871456352,21.22,60.400,1024.000
1766647709.911362196,18.79,60.840,1024.000
1766647711.955777445,21.86,60.480,1024.000
1766647713.998210671,22.17,61.320,1024.000
1766647716.043571332,20.61,60.950,1024.000
1766647718.084081024,16.50,59.800,1024.000
1766647720.139576559,21.54,60.050,1024.000
1766647722.178752398,22.60,60.300,1024.000
1766647724.215689160,21.67,60.060,1024.000
1766647726.261463932,17.20,60.150,1024.000
1766647728.303763487,20.81,60.090,1024.000
1766647730.358246424,22.59,60.730,1024.000
1766647732.398177518,20.80,60.830,1024.000
1766647734.443672433,20.91,60.200,1024.000
1766647736.483563521,20.28,60.880,1024.000
1766647738.525885148,21.18,60.890,1024.000
1766647740.570152962,24.51,61.210,1024.000
1766647742.610193432,22.09,60.880,1024.000
1766647744.654315652,20.94,60.930,1024.000
1766647746.690962078,19.05,60.520,1024.000
1766647748.736220428,21.16,61.120,1024.000
1766647750.785097196,22.41,60.380,1024.000
1766647752.825322264,18.34,60.300,1024.000
1766647754.874878232,21.11,60.000,1024.000
1766647756.912865945,22.64,60.450,1024.000
1766647758.962536970,17.50,60.790,1024.000
1766647761.001301858,24.43,60.380,1024.000
1766647763.051349081,20.42,60.160,1024.000
1766647765.091672927,22.02,60.110,1024.000
1766647767.139201165,21.72,60.880,1024.000
1766647769.179805839,18.72,60.230,1024.000
1766647771.218905639,21.75,60.820,1024.000
1766647773.264012285,21.63,60.940,1024.000
1766647775.304137067,17.39,60.930,1024.000
1766647777.349780154,20.62,60.810,1024.000
1766647779.388882568,22.50,60.980,1024.000
1766647781.436397723,22.83,60.730,1024.000
1766647783.474521368,22.54,61.200,1024.000
1766647785.515012662,20.56,60.620,1024.000
1766647787.562195723,21.29,60.990,1024.000
1766647789.600381117,22.11,61.600,1024.000
1766647791.653210713,28.18,60.200,1024.000
1766647793.695845526,23.35,60.060,1024.000
1766647795.742110507,20.22,60.720,1024.000
1766647797.783497072,17.48,60.810,1024.000
1766647799.822440813,22.75,60.290,1024.000
1766647801.871946563,22.83,60.430,1024.000
1766647803.911725111,18.43,60.300,1024.000
1766647805.968558053,21.48,61.030,1024.000
1766647808.009183963,21.06,60.590,1024.000
1766647810.054691719,19.39,60.780,1024.000
1766647812.094971521,22.85,61.340,1024.000
1766647814.139405420,21.26,60.660,1024.000
1766647816.179206005,16.95,60.450,1024.000
1766647818.220139722,20.71,60.890,1024.000
1766647820.268968404,24.11,61.140,1024.000
1766647822.314955579,20.15,60.880,1024.000
1766647824.364016924,24.25,61.230,1024.000
1766647826.402184781,21.74,61.030,1024.000
1766647828.444337754,20.39,61.140,1024.000
1766647830.482029278,22.61,60.820,1024.000
1766647832.535527965,21.47,61.320,1024.000
1766647834.574137966,22.79,60.050,1024.000
1766647836.612569146,20.46,60.520,1024.000
1766647838.661172942,21.07,60.710,1024.000
1766647840.701126046,17.70,60.410,1024.000
1766647842.758537745,22.20,60.770,1024.000
1766647844.797197848,20.27,61.520,1024.000
1766647846.841857473,17.30,61.500,1024.000
1766647848.880832224,22.30,61.850,1024.000
1766647850.919704330,21.29,61.180,1024.000
1766647852.970336943,20.79,61.800,1024.000
1766647855.010995040,21.10,61.060,1024.000
1766647857.054709322,21.96,60.640,1024.000
1766647859.093336126,20.93,60.570,1024.000
1766647861.132738570,21.26,61.340,1024.000
1766647863.173549364,22.32,60.440,1024.000
1766647865.213421268,21.04,60.900,1024.000
1766647867.259509663,19.86,60.380,1024.000
1766647869.298198643,17.60,60.860,1024.000
1766647871.343682795,20.90,60.900,1024.000
1766647873.386278302,20.37,61.040,1024.000
1766647875.433246146,21.37,61.160,1024.000
1766647877.475750056,20.96,61.240,1024.000
1766647879.516912305,22.19,61.640,1024.000
1766647881.568120192,21.31,61.200,1024.000
1766647883.614903489,20.43,60.630,1024.000
1766647885.662336568,20.60,60.690,1024.000
1766647887.702262189,20.18,61.150,1024.000
1766647889.747242292,21.87,60.650,1024.000
1766647891.784502026,24.87,61.090,1024.000
1766647893.835077007,22.37,60.960,1024.000
1766647895.878094305,21.34,60.950,1024.000
1766647897.920606669,22.78,60.500,1024.000
1766647899.968973123,20.18,60.790,1024.000
1766647902.007225977,21.93,60.930,1024.000
1766647904.059145101,23.30,60.640,1024.000
1766647906.099172094,20.06,60.600,1024.000
1766647908.145979922,21.50,60.550,1024.000
1766647910.186468411,21.03,60.280,1024.000
1766647912.226342039,23.37,60.180,1024.000
1766647914.270359403,21.86,60.250,1024.000
1766647916.310431701,17.05,60.430,1024.000
1766647918.355806019,21.13,60.770,1024.000
