timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1767767417.523198208,19.02,125.000,512.000
1767767419.562575514,25.28,138.600,512.000
1767767421.610865044,23.76,156.300,512.000
1767767423.650444970,23.60,160.300,512.000
1767767425.695922734,26.13,162.100,512.000
1767767427.734574342,25.61,166.200,512.000
1767767429.773221732,24.53,167.800,512.000
1767767431.819867805,22.49,168.200,512.000
