timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1767745654.038183169,37.52,104.200,512.000
1767745656.081471771,73.56,94.820,512.000
1767745658.129561262,53.83,98.520,512.000
1767745660.173263554,56.38,97.730,512.000
1767745662.219794143,52.88,99.430,512.000
1767745664.264431299,46.63,98.370,512.000
1767745666.309679829,41.09,99.650,512.000
1767745668.352453218,38.91,98.270,512.000
1767745670.407694967,81.92,101.300,512.000
1767745672.450369519,27.35,103.800,512.000
1767745674.500121608,28.14,104.000,512.000
1767745676.541466551,28.01,104.200,512.000
1767745678.587263496,21.44,103.800,512.000
1767745680.634042454,22.12,104.300,512.000
1767745682.678481736,21.30,104.300,512.000
1767745684.731972731,26.11,105.100,512.000
1767745686.773731254,19.92,104.900,512.000
1767745688.831067195,17.78,105.300,512.000
1767745690.875200400,21.13,105.500,512.000
1767745692.924145114,21.72,104.300,512.000
1767745694.966475588,25.23,104.300,512.000
1767745697.020232854,23.12,104.800,512.000
1767745699.067515593,18.03,104.900,512.000
1767745701.127089166,19.07,105.400,512.000
1767745703.169365336,21.99,103.900,512.000
1767745705.221365306,27.00,105.600,512.000
1767745707.267662766,22.18,104.500,512.000
1767745709.329037538,20.17,104.800,512.000
1767745711.371404129,21.05,104.100,512.000
1767745713.421752021,21.05,104.500,512.000
1767745715.462914199,24.45,104.300,512.000
1767745717.516959178,20.39,105.100,512.000
1767745719.560689453,18.15,105.200,512.000
1767745721.614537110,21.24,103.800,512.000
1767745723.657233814,21.44,104.200,512.000
1767745725.713587240,20.81,104.400,512.000
1767745727.755557563,18.70,104.800,512.000
1767745729.817776367,18.00,105.800,512.000
1767745731.863703607,17.93,105.800,512.000
1767745733.917611057,23.44,105.100,512.000
1767745735.962613101,20.79,104.900,512.000
1767745738.020863677,20.25,105.100,512.000
1767745740.068961173,17.62,105.300,512.000
1767745742.122911794,19.11,105.600,512.000
1767745744.168935707,22.85,104.000,512.000
1767745746.220944013,22.07,104.600,512.000
1767745748.262846948,21.86,104.000,512.000
1767745750.312759809,22.43,105.200,512.000
1767745752.360501814,18.22,105.200,512.000
1767745754.414323382,20.57,105.600,512.000
1767745756.460713455,19.63,105.500,512.000
1767745758.514682592,20.88,104.200,512.000
1767745760.557797173,20.69,105.100,512.000
1767745762.617010416,21.25,105.500,512.000
1767745764.661773759,20.70,104.800,512.000
1767745766.717738181,19.13,106.400,512.000
1767745768.765718385,21.86,104.700,512.000
1767745770.820644296,21.32,104.600,512.000
1767745772.865980751,21.04,104.100,512.000
1767745774.921293002,23.43,105.200,512.000
