timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1767756532.688919393,15.61,76.590,512.000
1767756534.729289753,15.38,80.310,512.000
1767756536.770306464,31.56,86.400,512.000
1767756538.815005280,31.25,94.320,512.000
1767756540.858739713,31.10,97.950,512.000
1767756542.902981192,32.14,104.000,512.000
1767756544.945245690,29.40,107.200,512.000
1767756546.990260340,34.81,116.500,512.000
