timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1767754720.595805670,64.19,39.750,512.000
1767754722.643283276,101.69,44.990,512.000
1767754724.694660796,34.50,48.800,512.000
1767754726.736676160,35.60,51.210,512.000
1767754728.782061067,38.65,52.140,512.000
1767754730.827474499,29.81,52.060,512.000
1767754732.876173848,26.12,52.650,512.000
1767754734.919289603,21.01,53.250,512.000
1767754736.959556840,25.23,54.820,512.000
1767754739.006204335,25.34,54.670,512.000
1767754741.047056017,22.34,55.020,512.000
1767754743.099868449,23.17,55.170,512.000
1767754745.140835792,22.23,55.330,512.000
1767754747.191613060,20.58,55.040,512.000
1767754749.235120736,21.24,53.850,512.000
1767754751.284097954,20.32,54.270,512.000
1767754753.329064603,24.25,54.800,512.000
1767754755.373345812,26.21,54.580,512.000
1767754757.423937408,24.78,54.660,512.000
1767754759.464930492,22.37,55.210,512.000
1767754761.516306510,24.20,54.810,512.000
1767754763.560771182,28.23,55.420,512.000
1767754765.605115358,20.76,54.360,512.000
1767754767.644391491,19.90,53.800,512.000
1767754769.699325103,21.87,55.230,512.000
1767754771.740195095,22.63,54.920,512.000
1767754773.793917897,27.01,54.900,512.000
1767754775.841183999,21.63,54.870,512.000
1767754777.892323234,25.31,55.480,512.000
1767754779.935131957,16.98,54.360,512.000
1767754781.982862590,25.59,54.440,512.000
1767754784.024554330,24.99,55.000,512.000
1767754786.071712838,24.94,55.160,512.000
1767754788.120208037,26.88,54.790,512.000
1767754790.160915226,22.44,55.520,512.000
1767754792.215580569,22.64,55.380,512.000
1767754794.255187417,26.40,55.720,512.000
1767754796.306513530,25.11,55.020,512.000
1767754798.351080351,25.10,54.980,512.000
1767754800.402193976,18.54,55.130,512.000
1767754802.442723709,21.10,55.160,512.000
1767754804.490402622,27.26,55.110,512.000
1767754806.529839128,25.52,54.960,512.000
1767754808.574740067,24.04,54.950,512.000
1767754810.614992023,24.14,54.260,512.000
1767754812.656201836,22.31,54.670,512.000
1767754814.706192865,24.53,55.350,512.000
1767754816.756526321,23.75,54.760,512.000
1767754818.806444796,22.62,54.800,512.000
1767754820.845857117,22.52,55.390,512.000
1767754822.897244925,23.29,54.740,512.000
1767754824.942916198,22.29,55.290,512.000
1767754826.991280719,23.50,55.010,512.000
1767754829.030485004,22.48,54.410,512.000
1767754831.077221199,23.89,54.380,512.000
1767754833.126033880,24.44,54.210,512.000
1767754835.178776811,20.37,54.750,512.000
1767754837.220516350,25.05,53.970,512.000
1767754839.260237978,20.96,54.040,512.000
1767754841.308772119,24.85,53.700,512.000
1767754843.351521667,24.82,54.010,512.000
1767754845.406965567,23.45,53.850,512.000
1767754847.448713209,23.73,54.130,512.000
1767754849.499808144,23.38,54.930,512.000
1767754851.543929674,23.38,54.330,512.000
1767754853.594448795,23.46,54.180,512.000
1767754855.638202725,23.10,54.370,512.000
1767754857.687463508,22.94,54.140,512.000
1767754859.726182689,24.53,54.370,512.000
1767754861.767735674,25.15,54.480,512.000
1767754863.812695553,22.59,54.340,512.000
1767754865.854447525,23.43,54.480,512.000
1767754867.909407308,23.50,54.710,512.000
1767754869.948762064,23.42,55.090,512.000
1767754871.998644969,23.77,53.840,512.000
1767754874.047527199,23.27,53.920,512.000
1767754876.098913731,22.70,54.940,512.000
1767754878.141917381,24.15,54.390,512.000
1767754880.191466873,21.34,53.750,512.000
1767754882.236551519,24.29,53.810,512.000
1767754884.293666736,25.86,54.620,512.000
1767754886.342028362,23.66,54.150,512.000
1767754888.387325492,21.67,53.930,512.000
1767754890.428744363,22.55,54.450,512.000
1767754892.470002742,22.03,54.300,512.000
1767754894.520566435,24.84,54.480,512.000
1767754896.564136104,21.85,54.800,512.000
1767754898.617173994,23.62,55.440,512.000
1767754900.661054070,23.27,56.270,512.000
1767754902.706144169,20.92,55.500,512.000
1767754904.750369630,25.55,54.250,512.000
1767754906.804453206,20.96,55.340,512.000
1767754908.843079573,24.86,55.270,512.000
1767754910.896663580,23.20,54.530,512.000
1767754912.941232162,22.99,54.680,512.000
1767754914.994815650,25.67,54.570,512.000
1767754917.037446782,22.15,55.100,512.000
1767754919.085226732,26.54,54.520,512.000
1767754921.125989976,22.69,53.820,512.000
1767754923.174925346,23.06,53.990,512.000
1767754925.218719015,25.34,54.150,512.000
1767754927.258636047,19.63,54.180,512.000
1767754929.311548889,25.69,53.820,512.000
1767754931.353937042,21.61,53.630,512.000
1767754933.403360458,22.48,53.680,512.000
1767754935.441885070,26.30,54.920,512.000
1767754937.495222026,22.56,54.770,512.000
1767754939.539146350,21.83,54.520,512.000
1767754941.587180853,23.10,55.930,512.000
1767754943.629502958,22.30,54.460,512.000
1767754945.679236526,20.54,54.550,512.000
1767754947.722150410,23.80,54.160,512.000
1767754949.764496463,21.89,54.590,512.000
1767754951.813312456,24.09,54.600,512.000
1767754953.853236325,23.50,53.920,512.000
1767754955.904013166,21.75,54.950,512.000
1767754957.943504714,24.00,55.410,512.000
1767754959.994822317,18.25,54.620,512.000
1767754962.036002189,22.96,54.850,512.000
1767754964.082277007,23.43,54.910,512.000
1767754966.126300552,24.82,54.180,512.000
1767754968.170855670,26.30,54.340,512.000
1767754970.217368972,22.11,55.200,512.000
1767754972.257314933,21.11,55.300,512.000
1767754974.312210879,22.13,55.180,512.000
1767754976.357328012,24.09,55.750,512.000
1767754978.410424167,23.69,55.420,512.000
1767754980.448893490,23.56,54.750,512.000
1767754982.506188733,25.26,54.240,512.000
1767754984.549423010,23.15,54.020,512.000
1767754986.606454349,25.92,54.470,512.000
1767754988.646264533,21.85,54.090,512.000
1767754990.694591144,23.06,54.470,512.000
1767754992.733890617,21.49,55.010,512.000
1767754994.782581426,23.14,54.420,512.000
1767754996.822975616,23.81,54.170,512.000
1767754998.863938018,24.76,54.580,512.000
1767755000.914938614,21.21,54.760,512.000
1767755002.959421285,23.05,55.050,512.000
1767755005.012900155,24.32,54.840,512.000
1767755007.051095665,23.00,54.810,512.000
1767755009.100542236,24.76,55.140,512.000
1767755011.145464058,18.46,54.930,512.000
1767755013.198446247,22.22,54.630,512.000
1767755015.244492451,25.14,55.070,512.000
1767755017.292590965,24.46,54.620,512.000
1767755019.335365022,22.91,55.510,512.000
1767755021.387110614,21.69,53.860,512.000
1767755023.428966522,21.02,53.980,512.000
1767755025.474900459,28.31,54.000,512.000
1767755027.517378032,17.60,54.750,512.000
1767755029.558046454,23.00,55.220,512.000
1767755031.610037072,23.17,55.430,512.000
1767755033.650248786,20.77,54.480,512.000
1767755035.698586380,30.01,54.940,512.000
1767755037.739306815,23.37,54.750,512.000
1767755039.783194030,25.86,54.420,512.000
1767755041.825237811,23.43,55.110,512.000
1767755043.867114899,20.86,54.640,512.000
1767755045.917004654,26.22,54.030,512.000
1767755047.957564140,24.21,55.060,512.000
1767755050.007185310,24.42,54.630,512.000
1767755052.046271481,22.90,54.550,512.000
1767755054.091551278,22.66,54.100,512.000
1767755056.129922012,24.71,54.720,512.000
1767755058.172580399,24.43,53.630,512.000
1767755060.220071608,21.55,54.310,512.000
1767755062.260348599,23.85,54.280,512.000
1767755064.309320451,22.32,54.250,512.000
1767755066.353655573,26.20,54.340,512.000
1767755068.400980553,23.70,54.360,512.000
1767755070.443262486,24.67,54.590,512.000
1767755072.493670711,22.30,54.520,512.000
1767755074.533726038,22.81,55.140,512.000
1767755076.578366781,22.44,53.740,512.000
1767755078.619269799,23.36,53.870,512.000
1767755080.660245734,22.40,54.570,512.000
1767755082.715455455,24.08,53.800,512.000
1767755084.757977667,23.06,54.270,512.000
1767755086.809664398,25.25,54.730,512.000
1767755088.854744575,25.42,54.640,512.000
1767755090.908608611,22.76,54.270,512.000
1767755092.951973106,22.04,54.810,512.000
1767755095.002772217,26.99,54.140,512.000
1767755097.053812823,23.07,54.210,512.000
1767755099.107501694,26.43,54.570,512.000
1767755101.147666299,21.20,54.570,512.000
1767755103.193779319,22.71,54.360,512.000
1767755105.236722574,25.62,54.340,512.000
1767755107.281318976,23.18,53.960,512.000
1767755109.327771268,21.86,54.200,512.000
1767755111.369178229,20.82,54.180,512.000
1767755113.418845203,23.92,54.930,512.000
1767755115.462293044,22.84,54.590,512.000
1767755117.511589832,24.30,54.450,512.000
1767755119.557433721,26.57,54.700,512.000
1767755121.612986715,26.39,54.740,512.000
1767755123.656041077,19.50,54.560,512.000
1767755125.716682065,26.95,55.290,512.000
1767755127.763086414,24.16,54.970,512.000
1767755129.812189782,26.89,54.950,512.000
1767755131.853751043,19.80,54.840,512.000
1767755133.904125048,22.30,54.730,512.000
1767755135.944556270,26.74,54.870,512.000
1767755137.991635375,21.52,54.950,512.000
1767755140.033831796,24.41,54.750,512.000
1767755142.075039844,22.34,55.070,512.000
1767755144.125569717,24.25,54.540,512.000
1767755146.168170463,25.74,54.740,512.000
1767755148.218938998,23.12,53.450,512.000
1767755150.258222221,24.57,54.500,512.000
1767755152.306536871,22.98,54.820,512.000
1767755154.345322918,21.15,55.630,512.000
1767755156.395258826,25.34,55.290,512.000
1767755158.434310796,21.20,55.320,512.000
1767755160.476552400,24.82,54.280,512.000
1767755162.517929515,21.26,54.900,512.000
1767755164.558437522,23.21,54.270,512.000
1767755166.612025319,24.42,54.590,512.000
1767755168.649582915,23.92,54.250,512.000
1767755170.696454632,21.11,54.470,512.000
1767755172.738013243,22.54,53.770,512.000
1767755174.784509543,23.05,54.260,512.000
1767755176.823411107,28.34,54.940,512.000
1767755178.862998804,22.75,55.360,512.000
1767755180.909922933,23.12,55.040,512.000
1767755182.949931585,23.48,54.480,512.000
1767755184.996166016,23.28,53.820,512.000
1767755187.036547833,25.86,55.150,512.000
1767755189.087523473,24.51,54.840,512.000
1767755191.128869169,21.82,55.300,512.000
1767755193.178581349,22.93,54.840,512.000
1767755195.219006220,22.96,54.750,512.000
1767755197.262917976,22.88,55.270,512.000
1767755199.310323940,24.00,54.610,512.000
1767755201.350550520,22.50,54.750,512.000
1767755203.401908636,22.23,55.070,512.000
1767755205.445047478,24.90,54.930,512.000
1767755207.496599591,24.34,55.220,512.000
1767755209.542255840,23.24,55.100,512.000
1767755211.586798480,23.92,54.480,512.000
1767755213.635078266,21.23,54.190,512.000
1767755215.683970347,23.64,54.560,512.000
1767755217.728624440,23.76,54.770,512.000
1767755219.767156942,25.04,55.030,512.000
1767755221.816004621,21.80,55.330,512.000
1767755223.856034999,22.95,54.840,512.000
1767755225.911066167,23.00,54.700,512.000
1767755227.951429294,22.77,55.550,512.000
1767755230.008533361,25.51,55.650,512.000
1767755232.050093575,23.76,54.620,512.000
1767755234.097407337,22.58,54.990,512.000
1767755236.137276194,25.17,54.590,512.000
1767755238.179731197,22.79,54.280,512.000
1767755240.224398482,24.78,54.870,512.000
1767755242.264072784,22.70,55.190,512.000
1767755244.313440761,22.95,54.480,512.000
1767755246.354326128,25.98,54.390,512.000
1767755248.405980598,22.01,54.660,512.000
1767755250.446142492,25.01,54.790,512.000
1767755252.496347430,23.10,54.730,512.000
1767755254.538617229,22.95,55.020,512.000
1767755256.587060768,22.31,54.410,512.000
1767755258.628975208,21.35,54.970,512.000
1767755260.669263023,25.55,55.010,512.000
1767755262.715211740,21.89,55.620,512.000
1767755264.760018125,22.54,54.980,512.000
1767755266.809237429,26.57,54.650,512.000
1767755268.848610411,21.23,54.960,512.000
1767755270.897569026,25.66,54.700,512.000
1767755272.936934174,21.78,54.960,512.000
1767755274.984272245,22.45,55.030,512.000
1767755277.026025336,24.85,55.070,512.000
1767755279.064890905,23.30,54.400,512.000
1767755281.111612785,24.95,55.110,512.000
1767755283.154688593,22.37,54.900,512.000
1767755285.206289352,22.59,55.030,512.000
1767755287.246890425,24.52,55.600,512.000
1767755289.297416320,23.61,55.110,512.000
1767755291.342107274,25.14,54.390,512.000
1767755293.392847344,18.33,54.490,512.000
1767755295.439947051,21.18,54.290,512.000
1767755297.492999411,26.78,54.560,512.000
1767755299.539904873,23.32,55.120,512.000
1767755301.588199672,26.51,53.960,512.000
1767755303.636552453,23.73,54.110,512.000
1767755305.694117974,22.27,53.870,512.000
1767755307.736036857,26.85,54.320,512.000
1767755309.779895478,24.08,54.470,512.000
1767755311.822302993,22.24,54.730,512.000
1767755313.864651508,24.97,54.840,512.000
1767755315.913672824,23.25,54.980,512.000
1767755317.953763773,23.61,55.340,512.000
1767755320.002500954,23.30,55.050,512.000
1767755322.042171573,22.40,55.170,512.000
1767755324.085822506,22.60,54.890,512.000
1767755326.126310868,22.73,55.660,512.000
1767755328.167637450,20.48,54.570,512.000
1767755330.219378477,23.25,54.940,512.000
1767755332.262812783,24.67,55.010,512.000
1767755334.315814037,23.59,54.680,512.000
1767755336.359940199,26.85,55.010,512.000
1767755338.415001518,19.95,56.320,512.000
1767755340.460522611,25.70,55.210,512.000
1767755342.511956522,26.48,55.610,512.000
1767755344.555116284,21.35,54.970,512.000
1767755346.610039234,24.91,55.070,512.000
1767755348.651810780,22.67,54.730,512.000
1767755350.701451413,24.29,54.750,512.000
1767755352.744826704,22.95,54.890,512.000
1767755354.797579604,21.02,54.950,512.000
1767755356.836600828,24.02,54.210,512.000
1767755358.879372753,21.87,54.880,512.000
1767755360.922677713,21.39,55.590,512.000
1767755362.962727207,20.84,55.670,512.000
1767755365.011336168,23.83,55.550,512.000
1767755367.052824044,25.52,55.950,512.000
1767755369.106817497,23.26,55.290,512.000
1767755371.149257249,24.36,54.420,512.000
1767755373.202142905,22.94,54.780,512.000
1767755375.241735840,22.60,54.520,512.000
1767755377.285763578,24.41,54.850,512.000
1767755379.327704731,21.88,54.760,512.000
1767755381.369041607,26.72,53.850,512.000
1767755383.418170502,22.38,54.590,512.000
1767755385.457424802,20.91,54.560,512.000
1767755387.506331099,26.32,54.860,512.000
1767755389.550346556,22.63,54.590,512.000
1767755391.597608003,22.56,54.590,512.000
1767755393.638387229,21.86,54.570,512.000
1767755395.682120296,23.27,54.990,512.000
1767755397.724805066,25.50,54.520,512.000
1767755399.764368011,21.78,55.110,512.000
1767755401.809211702,25.12,54.300,512.000
1767755403.849032054,22.65,55.040,512.000
1767755405.896480466,21.85,54.850,512.000
1767755407.936436955,24.54,54.930,512.000
1767755409.988117799,22.16,55.350,512.000
1767755412.030627392,24.19,55.320,512.000
1767755414.078861678,20.92,54.120,512.000
1767755416.119990609,21.40,54.360,512.000
1767755418.163580991,25.08,54.830,512.000
1767755420.210686711,24.01,55.040,512.000
1767755422.249065489,22.42,54.640,512.000
1767755424.293044605,20.37,54.380,512.000
1767755426.332812543,22.54,54.100,512.000
1767755428.374873194,25.12,54.640,512.000
1767755430.417275689,23.10,54.590,512.000
1767755432.462265252,21.50,55.240,512.000
1767755434.508386970,23.35,55.570,512.000
1767755436.548930082,24.42,54.030,512.000
1767755438.594413377,26.66,53.550,512.000
1767755440.636670651,24.05,54.310,512.000
1767755442.685090483,20.81,53.780,512.000
1767755444.730339719,21.56,54.150,512.000
1767755446.770201217,23.56,54.040,512.000
1767755448.819005585,24.85,53.750,512.000
1767755450.861725083,24.03,54.720,512.000
1767755452.913512497,23.48,53.990,512.000
1767755454.957911010,21.95,53.700,512.000
1767755457.005354205,22.88,54.890,512.000
1767755459.046903528,22.52,53.950,512.000
1767755461.099170136,18.51,54.210,512.000
1767755463.139765832,21.37,54.750,512.000
1767755465.187519093,23.09,54.770,512.000
1767755467.228272086,24.64,54.870,512.000
1767755469.268352722,21.58,54.530,512.000
1767755471.314632466,24.00,56.520,512.000
1767755473.353271645,22.26,55.200,512.000
1767755475.399669443,23.16,55.180,512.000
