timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1767774687.452000600,54.05,78.920,512.000
1767774689.493555241,17.42,90.180,512.000
1767774691.542091778,14.77,94.030,512.000
1767774693.582083450,17.37,94.320,512.000
1767774695.623499323,15.11,94.910,512.000
1767774697.669086524,21.43,96.160,512.000
1767774699.708313921,16.14,96.110,512.000
1767774701.751966444,14.77,97.600,512.000
1767774703.793380556,17.18,98.040,512.000
1767774705.840576097,14.50,100.100,512.000
1767774707.877856723,14.44,101.400,512.000
1767774709.918744407,15.60,101.400,512.000
1767774711.963508805,16.04,101.400,512.000
1767774714.002674049,20.84,101.800,512.000
1767774716.049697118,17.02,104.500,512.000
1767774718.087600278,15.79,104.500,512.000
1767774720.132702954,14.69,104.700,512.000
1767774722.173579290,14.72,104.300,512.000
1767774724.213501950,16.59,104.300,512.000
1767774726.261727563,16.11,104.300,512.000
1767774728.300074270,18.42,104.300,512.000
1767774730.353436859,15.32,104.600,512.000
1767774732.391723853,15.05,104.500,512.000
1767774734.436546183,17.25,105.200,512.000
1767774736.478241721,14.65,105.200,512.000
1767774738.517796761,14.80,105.200,512.000
1767774740.567231731,15.06,105.200,512.000
1767774742.607376470,18.28,105.200,512.000
1767774744.653753145,17.32,105.400,512.000
1767774746.693250777,14.75,104.100,512.000
1767774748.736365113,16.71,104.200,512.000
1767774750.775966220,17.34,105.000,512.000
1767774752.815942712,14.86,105.000,512.000
1767774754.863513342,15.03,105.300,512.000
1767774756.909883083,14.75,105.100,512.000
1767774758.956183984,14.33,104.600,512.000
1767774760.997307883,15.28,105.300,512.000
1767774763.048290241,17.79,105.300,512.000
1767774765.087111357,15.27,105.400,512.000
1767774767.132795566,14.00,105.400,512.000
1767774769.175481703,14.32,105.600,512.000
1767774771.214375214,15.59,105.600,512.000
1767774773.257704860,14.38,105.800,512.000
1767774775.295438497,14.22,106.300,512.000
1767774777.335511133,13.97,106.500,512.000
1767774779.375025088,14.74,106.300,512.000
1767774781.422468403,14.45,106.300,512.000
1767774783.468049031,14.74,106.300,512.000
1767774785.507030632,14.64,106.700,512.000
1767774787.552578707,15.11,106.900,512.000
1767774789.592632203,13.78,106.600,512.000
1767774791.631082501,14.71,106.900,512.000
1767774793.669681247,14.23,107.400,512.000
1767774795.715356799,13.79,107.200,512.000
1767774797.762871028,14.73,107.200,512.000
1767774799.805425835,14.63,107.300,512.000
1767774801.856389995,15.28,107.600,512.000
1767774803.894727123,14.57,107.500,512.000
1767774805.942839053,14.34,107.300,512.000
1767774807.980954272,15.92,107.300,512.000
1767774810.023143565,16.69,107.900,512.000
