timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1767765603.107808706,48.57,33.520,512.000
1767765605.147188149,22.85,48.220,512.000
1767765607.192153452,21.24,73.380,512.000
1767765609.230720541,18.16,94.970,512.000
1767765611.278132867,19.98,120.400,512.000
1767765613.316247841,19.64,115.200,512.000
1767765615.369836182,19.45,114.800,512.000
1767765617.410834621,19.91,117.200,512.000
1767765619.449883883,19.88,113.800,512.000
1767765621.495327898,17.32,115.200,512.000
1767765623.534734108,24.29,111.600,512.000
1767765625.582044222,15.99,114.500,512.000
1767765627.630601208,18.99,113.500,512.000
1767765629.675554501,18.44,116.400,512.000
1767765631.717646850,20.48,119.700,512.000
1767765633.760443788,24.30,115.200,512.000
1767765635.798351745,22.15,117.500,512.000
1767765637.838528305,18.32,119.000,512.000
1767765639.883816864,17.39,116.100,512.000
1767765641.925533289,18.33,120.900,512.000
1767765643.969725339,25.42,121.700,512.000
1767765646.008396516,17.96,120.100,512.000
1767765648.046691758,16.56,115.700,512.000
1767765650.094529661,18.39,116.800,512.000
1767765652.136167663,18.87,113.700,512.000
1767765654.183018933,20.51,116.000,512.000
1767765656.230301810,16.31,113.100,512.000
1767765658.274019115,17.29,115.700,512.000
1767765660.317914819,20.13,112.100,512.000
1767765662.364585260,18.31,114.800,512.000
1767765664.405355655,21.50,113.300,512.000
1767765666.444612893,20.10,111.400,512.000
1767765668.494606309,19.22,113.200,512.000
1767765670.535835776,17.74,114.100,512.000
1767765672.581882847,18.59,110.800,512.000
1767765674.622494867,17.49,113.900,512.000
1767765676.667560956,19.31,116.400,512.000
1767765678.710748511,20.56,114.700,512.000
1767765680.751127670,20.18,111.600,512.000
1767765682.793948189,17.10,114.500,512.000
1767765684.833255635,18.93,111.900,512.000
1767765686.885998823,19.15,114.900,512.000
1767765688.924738595,16.87,116.800,512.000
1767765690.970813052,18.20,114.900,512.000
1767765693.013017213,23.07,121.400,512.000
1767765695.052798334,17.19,120.100,512.000
1767765697.093185419,23.88,121.800,512.000
1767765699.131691024,20.17,123.800,512.000
1767765701.178003711,22.73,117.200,512.000
1767765703.216139785,20.23,114.000,512.000
1767765705.257972522,15.45,117.100,512.000
1767765707.301472921,18.99,119.300,512.000
1767765709.339162913,16.71,115.800,512.000
1767765711.386232909,17.22,113.100,512.000
