timestamp,cpu_percent,mem_usage_mb,mem_limit_mb
1767776499.092117154,56.47,78.260,512.000
1767776501.130585569,17.27,87.880,512.000
1767776503.176812030,15.01,95.210,512.000
1767776505.213859520,14.20,95.620,512.000
1767776507.261885590,15.17,96.190,512.000
1767776509.302097268,14.45,96.440,512.000
1767776511.347238066,15.55,96.200,512.000
1767776513.393535954,14.09,95.870,512.000
1767776515.433247641,13.79,96.340,512.000
1767776517.483824475,14.36,96.420,512.000
1767776519.524125553,16.01,97.030,512.000
1767776521.577366513,14.93,97.090,512.000
1767776523.616357735,15.02,97.130,512.000
1767776525.665958172,18.37,97.300,512.000
1767776527.707273160,16.28,98.350,512.000
1767776529.754740962,17.06,100.400,512.000
1767776531.793816485,17.48,100.500,512.000
1767776533.843205635,14.19,100.500,512.000
1767776535.882760019,14.71,100.600,512.000
1767776537.924170398,14.53,100.700,512.000
1767776539.975297872,16.95,100.800,512.000
1767776542.016280797,15.81,101.200,512.000
1767776544.068427821,14.30,101.200,512.000
1767776546.106556313,13.84,102.300,512.000
1767776548.158163831,14.77,102.300,512.000
1767776550.199190840,14.73,102.400,512.000
1767776552.251549276,14.31,102.400,512.000
1767776554.297421739,14.15,102.400,512.000
1767776556.337311338,15.15,101.300,512.000
1767776558.383199869,15.55,101.300,512.000
1767776560.422629178,15.84,101.300,512.000
1767776562.472579931,17.55,102.400,512.000
1767776564.519968065,15.20,102.600,512.000
1767776566.568967514,18.49,102.700,512.000
1767776568.611477855,17.75,102.700,512.000
1767776570.661833608,14.95,102.700,512.000
1767776572.700095864,17.51,102.700,512.000
1767776574.746556186,13.47,102.700,512.000
1767776576.786240078,14.74,102.700,512.000
1767776578.824306663,20.32,102.700,512.000
1767776580.871466953,13.94,102.700,512.000
1767776582.912954412,14.19,102.700,512.000
1767776584.959358436,14.27,103.000,512.000
1767776587.002570434,14.39,102.800,512.000
1767776589.049598101,19.43,104.300,512.000
1767776591.091325792,17.45,104.100,512.000
1767776593.130704236,14.98,104.100,512.000
1767776595.178541297,14.42,104.100,512.000
1767776597.220838400,17.36,104.100,512.000
1767776599.265828487,17.36,108.000,512.000
1767776601.306739648,14.24,107.600,512.000
1767776603.348536678,18.04,109.100,512.000
1767776605.388181063,14.63,109.400,512.000
1767776607.427027134,15.07,109.600,512.000
1767776609.480056307,18.60,109.700,512.000
1767776611.520855538,13.79,109.900,512.000
1767776613.566812206,15.02,109.700,512.000
1767776615.606746948,16.38,109.900,512.000
1767776617.652752589,14.25,109.800,512.000
1767776619.692314970,16.18,109.800,512.000
1767776621.736400103,14.46,109.800,512.000
1767776623.785581488,14.57,110.000,512.000
1767776625.832980686,14.51,109.800,512.000
1767776627.875896196,14.49,109.800,512.000
1767776629.914390897,14.06,109.500,512.000
1767776631.964375718,14.46,109.500,512.000
1767776634.004482888,14.66,109.700,512.000
1767776636.057458524,17.20,108.500,512.000
1767776638.096798060,14.03,108.600,512.000
1767776640.133537147,14.82,108.600,512.000
1767776642.173373760,17.59,108.800,512.000
1767776644.218298831,14.23,108.800,512.000
1767776646.262715054,14.30,108.600,512.000
1767776648.301996263,13.85,108.500,512.000
1767776650.346080071,12.66,109.200,512.000
1767776652.386423343,14.06,108.700,512.000
1767776654.428644534,14.22,108.900,512.000
1767776656.474112773,14.24,108.800,512.000
1767776658.515697006,14.41,108.700,512.000
1767776660.572025237,14.80,109.000,512.000
1767776662.612671686,15.66,108.700,512.000
1767776664.656700908,15.04,108.900,512.000
1767776666.696832317,13.87,108.900,512.000
1767776668.741426346,16.98,108.700,512.000
1767776670.792487079,14.00,108.700,512.000
1767776672.831770605,14.26,108.700,512.000
1767776674.878643881,15.10,108.700,512.000
1767776676.919723814,15.51,108.900,512.000
1767776678.972028285,16.08,109.200,512.000
1767776681.020982756,14.41,109.200,512.000
1767776683.068768486,14.63,109.000,512.000
1767776685.112398328,14.42,108.900,512.000
1767776687.158886016,14.03,109.200,512.000
1767776689.199943745,16.88,109.300,512.000
1767776691.255662166,14.42,108.900,512.000
1767776693.297772171,14.49,109.200,512.000
1767776695.337364394,17.48,109.000,512.000
1767776697.386024362,13.91,108.900,512.000
1767776699.428758377,16.97,109.000,512.000
1767776701.480770113,16.44,109.000,512.000
1767776703.522392858,14.40,108.900,512.000
1767776705.570848648,14.44,109.000,512.000
1767776707.610884557,13.68,109.000,512.000
1767776709.653844787,17.69,109.200,512.000
1767776711.703959689,15.10,109.200,512.000
1767776713.748003303,14.19,109.300,512.000
1767776715.787822753,17.06,111.300,512.000
1767776717.827409485,14.33,111.500,512.000
1767776719.872890454,17.52,111.100,512.000
1767776721.910934415,14.84,111.500,512.000
1767776723.957497325,14.94,111.300,512.000
1767776725.995539436,14.96,111.200,512.000
1767776728.035056288,14.58,111.300,512.000
1767776730.078668937,17.26,111.000,512.000
1767776732.122217608,14.30,111.000,512.000
1767776734.164695925,14.56,111.000,512.000
1767776736.206246877,17.53,111.000,512.000
1767776738.254104923,13.19,111.000,512.000
1767776740.299073899,16.71,111.300,512.000
1767776742.348227811,14.46,111.000,512.000
1767776744.390180190,18.20,111.000,512.000
1767776746.433240407,13.38,111.300,512.000
1767776748.481444417,14.20,111.000,512.000
1767776750.518185514,15.06,111.100,512.000
1767776752.575539936,14.83,111.300,512.000
1767776754.614531949,14.40,111.300,512.000
1767776756.661998760,14.98,111.400,512.000
1767776758.703384287,14.06,111.400,512.000
1767776760.750000741,13.57,111.600,512.000
1767776762.789157405,14.01,111.600,512.000
1767776764.830371767,14.98,111.400,512.000
1767776766.884824862,13.90,112.100,512.000
1767776768.923909017,14.83,111.900,512.000
1767776770.972202213,15.54,111.600,512.000
1767776773.013165774,17.92,111.400,512.000
1767776775.064523879,15.10,111.400,512.000
1767776777.103347143,15.02,111.600,512.000
1767776779.153246787,15.27,111.600,512.000
1767776781.194571530,15.00,111.600,512.000
1767776783.234372475,14.89,111.600,512.000
1767776785.283988272,15.83,111.400,512.000
1767776787.322670745,14.73,111.600,512.000
1767776789.367458314,15.12,111.500,512.000
1767776791.408311092,15.49,111.400,512.000
1767776793.457508864,14.71,111.400,512.000
1767776795.499565687,14.41,111.600,512.000
1767776797.542710613,14.10,112.100,512.000
1767776799.589242993,14.81,111.600,512.000
1767776801.628628714,15.01,111.400,512.000
1767776803.672944104,15.62,111.900,512.000
1767776805.712820796,15.63,111.500,512.000
1767776807.764462072,14.93,111.800,512.000
1767776809.803170039,14.49,111.500,512.000
1767776811.848840305,14.20,111.600,512.000
1767776813.889347758,15.40,112.000,512.000
1767776815.930724322,13.76,111.500,512.000
1767776817.976149756,14.49,111.500,512.000
1767776820.018486947,17.70,111.800,512.000
1767776822.065100837,15.03,111.800,512.000
1767776824.105632142,14.85,111.500,512.000
1767776826.151146057,15.20,111.500,512.000
1767776828.188890179,13.56,111.800,512.000
1767776830.230362057,17.02,112.000,512.000
1767776832.276702229,15.63,111.800,512.000
1767776834.323427459,14.91,111.500,512.000
1767776836.370959884,14.86,111.800,512.000
1767776838.410531677,15.06,111.500,512.000
1767776840.465639208,17.48,112.100,512.000
1767776842.505062409,14.49,111.600,512.000
1767776844.559150767,14.13,111.500,512.000
1767776846.597122301,13.91,111.600,512.000
1767776848.638067429,14.58,111.600,512.000
1767776850.682690770,16.94,111.600,512.000
1767776852.724899536,15.02,111.500,512.000
1767776854.776177751,14.74,112.000,512.000
1767776856.823791146,16.67,111.500,512.000
1767776858.867588787,15.15,111.800,512.000
1767776860.911867127,16.88,112.000,512.000
1767776862.965057668,17.69,111.800,512.000
1767776865.003511605,15.04,111.500,512.000
1767776867.044223991,14.99,111.800,512.000
1767776869.091982652,14.39,111.800,512.000
1767776871.134318243,17.05,111.500,512.000
1767776873.177772134,13.76,111.600,512.000
1767776875.228015068,14.07,111.800,512.000
1767776877.275569511,14.22,111.500,512.000
1767776879.316345541,13.45,111.800,512.000
1767776881.363333676,14.38,111.800,512.000
1767776883.403337078,13.57,112.000,512.000
1767776885.459366302,14.16,111.800,512.000
1767776887.496981374,14.72,111.800,512.000
1767776889.537760831,13.40,111.800,512.000
1767776891.584469220,14.41,112.500,512.000
1767776893.625135572,14.39,111.900,512.000
1767776895.668198514,14.22,111.900,512.000
1767776897.709955569,14.61,112.100,512.000
1767776899.755195550,17.27,112.100,512.000
1767776901.795462858,13.58,112.100,512.000
1767776903.834112373,14.05,112.100,512.000
1767776905.876932138,14.62,112.100,512.000
1767776907.919839593,14.00,112.100,512.000
1767776909.967854413,14.95,112.100,512.000
1767776912.006449804,14.56,112.600,512.000
1767776914.050148883,13.72,112.100,512.000
1767776916.089727586,14.41,112.300,512.000
1767776918.130712422,13.81,112.100,512.000
1767776920.179154788,14.53,112.300,512.000
1767776922.219635924,16.96,112.100,512.000
1767776924.267938307,14.70,112.300,512.000
1767776926.308303113,14.59,112.100,512.000
1767776928.355011763,16.96,112.100,512.000
1767776930.393106975,14.07,112.600,512.000
1767776932.433675669,14.45,112.100,512.000
1767776934.483623074,15.26,112.100,512.000
1767776936.523059725,13.60,112.100,512.000
1767776938.573485631,14.21,112.400,512.000
1767776940.611109378,18.30,112.400,512.000
1767776942.658828254,14.74,112.100,512.000
1767776944.699782453,13.94,112.500,512.000
1767776946.747633928,17.11,112.100,512.000
1767776948.793153267,13.97,112.100,512.000
1767776950.837162645,16.23,112.300,512.000
1767776952.878909407,15.42,112.400,512.000
1767776954.916905138,14.43,112.100,512.000
1767776956.966104217,14.22,112.100,512.000
1767776959.005921349,18.92,112.100,512.000
1767776961.046411574,17.71,112.300,512.000
1767776963.087252835,14.74,112.100,512.000
1767776965.126880285,14.70,112.300,512.000
1767776967.175590948,15.49,112.400,512.000
1767776969.213733231,14.16,112.600,512.000
1767776971.262843928,15.91,112.100,512.000
1767776973.302866392,15.10,112.100,512.000
1767776975.359295944,14.82,112.400,512.000
1767776977.400189620,14.78,112.300,512.000
1767776979.439702851,15.20,112.300,512.000
1767776981.487129612,17.85,112.600,512.000
1767776983.527616867,14.67,112.100,512.000
1767776985.576876852,14.35,112.600,512.000
1767776987.617125488,14.99,111.600,512.000
1767776989.664100870,14.04,111.800,512.000
1767776991.704142558,17.38,111.600,512.000
1767776993.743986458,14.56,111.600,512.000
1767776995.787335005,14.72,111.600,512.000
1767776997.825307281,13.76,111.500,512.000
1767776999.875470273,13.69,111.900,512.000
1767777001.914390735,15.39,111.500,512.000
1767777003.963679962,14.28,111.600,512.000
1767777006.003713502,13.57,112.100,512.000
1767777008.049196481,13.66,111.600,512.000
1767777010.089730765,14.37,111.600,512.000
1767777012.128757114,14.41,111.600,512.000
1767777014.179557705,14.56,111.600,512.000
1767777016.229120931,17.98,112.100,512.000
